schoolid,schoolName,url,street_address,city,zip,lowGrade,highGrade,schoolLevel,isCharterSchool,isMagnetSchool,isVirtualSchool,isTitleISchool,districtName,countyName,rank,rankOf,rankStars,rankLevel,rankStatewidePercentage,averageStandardScore,rankMovement,numberOfStudents,teachersFulltime,isPrivate
062580010583,Vista del Lago High,https://www.schooldigger.com/go/CA/schools/2580010583/school.aspx,15150 Lasselle St.,Moreno Valley,92551,9,12,High,No,No,No,Yes,Moreno Valley Unified,Riverside County,1032,2133,3,High,51.62,47.73684,-113,1991,,False
069113501028,Vista Verde Middle,https://www.schooldigger.com/go/CA/schools/9113501028/school.aspx,25777 Krameria St.,Moreno Valley,92551,6,8,Middle,No,No,No,Yes,Val Verde Unified,Riverside County,1741,2715,2,Middle,35.87,31.26206,-120,942,,False
069999906116,City Tree Christian School,https://www.schooldigger.com/go/CA/schools/9999906116/school.aspx,320 Date St,San Diego,92101,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,San Diego County,,,,,,,,,,True
060235013288,e3 Civic High,https://www.schooldigger.com/go/CA/schools/0235013288/school.aspx,395 11th Ave. 6th Fl.,San Diego,92101,9,12,High,Yes,No,No,Yes,e3 Civic High District,San Diego County,1253,2133,2,High,41.26,38.37217,,410,,False
063432012303,East Village High,https://www.schooldigger.com/go/CA/schools/3432012303/school.aspx,1405 Park Blvd.,San Diego,92101,9,12,High,No,No,No,Yes,San Diego Unified,San Diego County,789,2133,3,High,63.01,58.22871,-287,121,,False
063432005468,Garfield High,https://www.schooldigger.com/go/CA/schools/3432005468/school.aspx,1255 16th St.,San Diego,92101,9,12,High,No,No,No,Yes,San Diego Unified,San Diego County,1852,2133,1,High,13.17,13.0241,-43,266,,False
060218512195,King-Chavez Community High,https://www.schooldigger.com/go/CA/schools/0218512195/school.aspx,201 A St.,San Diego,92101,9,12,High,Yes,No,No,Yes,King-Chavez Community High District,San Diego County,1578,2133,1,High,26.02,21.49007,,320,,False
060157611263,KIPP Adelante Preparatory Academy,https://www.schooldigger.com/go/CA/schools/0157611263/school.aspx,1475 Sixth Ave. Second Fl.,San Diego,92101,5,8,Middle,Yes,No,No,Yes,KIPP Adelante Preparatory Academy District,San Diego County,1236,2715,3,Middle,54.48,47.08914,,291,,False
063432011143,San Diego Business/Leadership,https://www.schooldigger.com/go/CA/schools/3432011143/school.aspx,1405 Park Blvd.,San Diego,92101,9,12,High,No,Yes,No,Yes,San Diego Unified,San Diego County,1739,2133,1,High,18.47,15.85248,-77,562,,False
063432011140,San Diego International Studies,https://www.schooldigger.com/go/CA/schools/3432011140/school.aspx,1405 Park Blvd.,San Diego,92101,9,12,High,No,Yes,No,Yes,San Diego Unified,San Diego County,619,2133,4,High,70.98,66.03907,-79,1184,,False
063432011153,San Diego Science and Technology,https://www.schooldigger.com/go/CA/schools/3432011153/school.aspx,1405 Park Blvd.,San Diego,92101,9,12,High,No,Yes,No,Yes,San Diego Unified,San Diego County,1435,2133,2,High,32.72,29.82153,-361,847,,False
060155112318,Urban Discovery Academy Charter,https://www.schooldigger.com/go/CA/schools/0155112318/school.aspx,840 14th St.,San Diego,92101,K,12,Other,Yes,No,No,Yes,Urban Discovery Academy Charter District,San Diego County,,,,,,,,623,,False
061455001704,Ahwahnee Middle,https://www.schooldigger.com/go/CA/schools/1455001704/school.aspx,1127 E. Escalon Ave.,Fresno,93710,7,8,Middle,No,Yes,No,Yes,Fresno Unified,Fresno County,2256,2715,1,Middle,16.91,18.39577,-239,770,,False
069999905919,Carden School Of Fresno,https://www.schooldigger.com/go/CA/schools/9999905919/school.aspx,6901 N Maple Ave,Fresno,93710,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Fresno County,,,,,,,,,,True
061455001722,Eaton Elementary,https://www.schooldigger.com/go/CA/schools/1455001722/school.aspx,1451 E. Sierra Ave.,Fresno,93710,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,2939,5789,2,Elementary,49.23,44.13269,149,477,,False
069999906548,Fresno Montessori School,https://www.schooldigger.com/go/CA/schools/9999906548/school.aspx,1572 E Barstow Ave,Fresno,93710,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Fresno County,,,,,,,,,,True
060009810788,Fresno Regional Occupational Program,https://www.schooldigger.com/go/CA/schools/0009810788/school.aspx,1318 E. Shaw Ave. Ste. 420,Fresno,93710,9,12,High,No,(n/a),(n/a),(n/a),Fresno Regional Occupational Program,Fresno County,,,,,,,,0,,False
061455001737,Herbert Hoover High,https://www.schooldigger.com/go/CA/schools/1455001737/school.aspx,5550 N. First St.,Fresno,93710,9,12,High,No,No,No,Yes,Fresno Unified,Fresno County,1222,2133,2,High,42.71,39.448,2,1877,,False
061455001752,McCardle Elementary,https://www.schooldigger.com/go/CA/schools/1455001752/school.aspx,577 E. Sierra Ave.,Fresno,93710,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,2152,5789,3,Elementary,62.83,58.50312,-391,489,,False
061455001760,Robinson Elementary,https://www.schooldigger.com/go/CA/schools/1455001760/school.aspx,555 E. Browning Ave.,Fresno,93710,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,3740,5789,2,Elementary,35.39,32.37071,-119,491,,False
061455001782,Wolters Elementary,https://www.schooldigger.com/go/CA/schools/1455001782/school.aspx,5174 N. First St.,Fresno,93710,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,3831,5789,2,Elementary,33.82,31.32753,-109,424,,False
060263000170,Ball Junior High,https://www.schooldigger.com/go/CA/schools/0263000170/school.aspx,1500 W. Ball Rd.,Anaheim,92802,7,8,Middle,No,No,No,Yes,Anaheim Union High,Orange County,2373,2715,1,Middle,12.6,15.40694,-245,937,,False
069999948429,Fairmont Private Schools,https://www.schooldigger.com/go/CA/schools/9999948429/school.aspx,1575 W Mable St,Anaheim,92802,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
069999906421,Fairmont Private Schools-Hac,https://www.schooldigger.com/go/CA/schools/9999906421/school.aspx,1557 W Mable St,Anaheim,92802,PK,12,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
060261000158,Loara Elementary,https://www.schooldigger.com/go/CA/schools/0261000158/school.aspx,1601 W. BRd.way,Anaheim,92802,K,6,Elementary,No,No,No,Yes,Anaheim Elementary,Orange County,3440,5789,2,Elementary,40.58,36.27732,104,508,,False
060148600162,Palm Lane Elementary Charter,https://www.schooldigger.com/go/CA/schools/0148600162/school.aspx,1646 W. Palm Ln.,Anaheim,92802,K,6,Elementary,Yes,No,No,Yes,Palm Lane Elementary Charter District,Orange County,4045,5789,2,Elementary,30.13,28.66544,,312,,False
060261012518,Ponderosa Elementary,https://www.schooldigger.com/go/CA/schools/0261012518/school.aspx,2135 S. Mountain View Ave.,Anaheim,92802,K,6,Elementary,No,No,No,Yes,Anaheim Elementary,Orange County,5649,5789,0,Elementary,2.42,8.41953,-246,997,,False
069999907960,Prince Of Peace Lutheran Church And School,https://www.schooldigger.com/go/CA/schools/9999907960/school.aspx,1421 W Ball Rd,Anaheim,92802,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Orange County,,,,,,,,,,True
060261000166,Ross (Betsy) Elementary,https://www.schooldigger.com/go/CA/schools/0261000166/school.aspx,535 S. Walnut St.,Anaheim,92802,K,6,Elementary,No,No,No,Yes,Anaheim Elementary,Orange County,4827,5789,1,Elementary,16.62,19.68108,127,1010,,False
060261000167,Stoddard (Alexander J.) Elementary,https://www.schooldigger.com/go/CA/schools/0261000167/school.aspx,1841 S. Ninth St.,Anaheim,92802,K,6,Elementary,No,No,No,Yes,Anaheim Elementary,Orange County,2274,5789,3,Elementary,60.72,55.62529,32,742,,False
060270007439,Anderson Community Day,https://www.schooldigger.com/go/CA/schools/0270007439/school.aspx,20083 Olinda Rd.,Anderson,96007,9,10,Other,No,No,No,Yes,Anderson Union High,Shasta County,,,,,,,,19,,False
060768000734,Anderson Heights Elementary,https://www.schooldigger.com/go/CA/schools/0768000734/school.aspx,1530 Spruce St.,Anderson,96007,K,5,Elementary,No,No,No,Yes,Cascade Union Elementary,Shasta County,3602,5789,2,Elementary,37.78,34.12553,-253,328,,False
060270000196,Anderson High,https://www.schooldigger.com/go/CA/schools/0270000196/school.aspx,1471 Ferry St.,Anderson,96007,9,12,High,No,No,No,Yes,Anderson Union High,Shasta County,746,2133,3,High,65.03,59.7802,-324,535,,False
060768000733,Anderson Middle,https://www.schooldigger.com/go/CA/schools/0768000733/school.aspx,1646 W. Ferry St.,Anderson,96007,5,8,Middle,No,No,No,Yes,Cascade Union Elementary,Shasta County,2259,2715,1,Middle,16.8,18.33148,-390,414,,False
060270010671,Anderson New Technology High,https://www.schooldigger.com/go/CA/schools/0270010671/school.aspx,2098 N. St.,Anderson,96007,9,12,High,Yes,No,No,Yes,Anderson Union High,Shasta County,119,2133,5,High,94.42,93.87534,66,118,,False
061657011803,Happy Valley Community Day,https://www.schooldigger.com/go/CA/schools/1657011803/school.aspx,16300 Cloverdale Rd.,Anderson,96007,K,8,Elementary,No,No,No,Yes,Happy Valley Union Elementary,Shasta County,,,,,,,,10,,False
061657002089,Happy Valley Elementary,https://www.schooldigger.com/go/CA/schools/1657002089/school.aspx,17480 Palm Ave.,Anderson,96007,4,8,Middle,No,No,No,Yes,Happy Valley Union Elementary,Shasta County,1615,2715,2,Middle,40.52,34.96803,-352,262,,False
061657002090,Happy Valley Primary,https://www.schooldigger.com/go/CA/schools/1657002090/school.aspx,16300 Cloverdale Rd.,Anderson,96007,K,3,Elementary,No,No,No,Yes,Happy Valley Union Elementary,Shasta County,,,,,,,,207,,False
069999935215,Independent Educational Programs,https://www.schooldigger.com/go/CA/schools/9999935215/school.aspx,1756 S St,Anderson,96007,1,10,Private,(n/a),(n/a),(n/a),(n/a),,Shasta County,,,,,,,,,,True
060768000735,Meadow Lane Elementary,https://www.schooldigger.com/go/CA/schools/0768000735/school.aspx,2770 Balls Ferry Rd.,Anderson,96007,K,4,Elementary,No,No,No,Yes,Cascade Union Elementary,Shasta County,,,,,,,,352,,False
062805004251,Cleveland Elementary,https://www.schooldigger.com/go/CA/schools/2805004251/school.aspx,745 Cleveland St.,Oakland,94606,K,5,Elementary,No,No,No,Yes,Oakland Unified,Alameda County,1329,5789,4,Elementary,77.04,76.33437,-107,397,,False
060169112844,Community School for Creative Education,https://www.schooldigger.com/go/CA/schools/0169112844/school.aspx,2111 International Blvd.,Oakland,94606,K,8,Elementary,Yes,No,No,Yes,Community School for Creative Education District,Alameda County,4946,5789,1,Elementary,14.56,18.49304,,267,,False
062805004255,Dewey Academy,https://www.schooldigger.com/go/CA/schools/2805004255/school.aspx,1111 2nd Ave.,Oakland,94606,9,12,High,No,No,No,Yes,Oakland Unified,Alameda County,2019,2133,0,High,5.34,10.4147,-252,207,,False
060149313752,Downtown Charter Academy,https://www.schooldigger.com/go/CA/schools/0149313752/school.aspx,2000 Dennison St.,Oakland,94606,6,8,Middle,Yes,No,No,Yes,Downtown Charter Academy District,Alameda County,304,2715,4,Middle,88.8,88.10505,,326,,False
062805004261,Franklin Elementary,https://www.schooldigger.com/go/CA/schools/2805004261/school.aspx,915 Foothill Blvd.,Oakland,94606,K,5,Elementary,No,No,No,Yes,Oakland Unified,Alameda County,4316,5789,1,Elementary,25.44,25.43004,-700,639,,False
062805004265,Garfield Elementary,https://www.schooldigger.com/go/CA/schools/2805004265/school.aspx,1640 22nd Ave.,Oakland,94606,K,5,Elementary,No,No,No,Yes,Oakland Unified,Alameda County,5053,5789,1,Elementary,12.71,17.24597,242,645,,False
062805004284,La Escuelita Elementary,https://www.schooldigger.com/go/CA/schools/2805004284/school.aspx,1100 Third Ave.,Oakland,94606,K,8,Elementary,No,No,No,Yes,Oakland Unified,Alameda County,4632,5789,1,Elementary,19.99,21.97896,481,389,,False
062805011350,MetWest High,https://www.schooldigger.com/go/CA/schools/2805011350/school.aspx,314 E. Tenth St.,Oakland,94606,9,12,High,No,No,No,Yes,Oakland Unified,Alameda County,1608,2133,1,High,24.61,20.66189,-326,205,,False
062805004312,Roosevelt Middle,https://www.schooldigger.com/go/CA/schools/2805004312/school.aspx,1926 19th Ave.,Oakland,94606,6,8,Middle,No,No,No,Yes,Oakland Unified,Alameda County,2003,2715,1,Middle,26.22,24.53636,-83,595,,False
069999908368,St Anthony Catholic School,https://www.schooldigger.com/go/CA/schools/9999908368/school.aspx,1500 E 15th St,Oakland,94606,K,8,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
060216714206,Ambassador Phillip V. Sanchez II Public Charter,https://www.schooldigger.com/go/CA/schools/0216714206/school.aspx,830 Fresno St.,Fresno,93706,K,12,Other,Yes,No,No,(n/a),Ambassador Phillip V. Sanchez II Public Charter District,Fresno County,,,,,,,,240,,False
060141500147,American Union Elementary,https://www.schooldigger.com/go/CA/schools/0141500147/school.aspx,2801 W. Adams Ave.,Fresno,93706,K,8,Elementary,No,No,No,Yes,Washington Unified,Fresno County,3173,5789,2,Elementary,45.19,40.27154,-228,335,,False
060182912427,Big Picture Educational Academy,https://www.schooldigger.com/go/CA/schools/0182912427/school.aspx,1207 S. Trinity St.,Fresno,93706,K,12,Other,Yes,No,No,Yes,Big Picture Educational Academy District,Fresno County,,,,,,,,347,,False
061455001716,Columbia Elementary,https://www.schooldigger.com/go/CA/schools/1455001716/school.aspx,1025 S. Trinity St.,Fresno,93706,K,6,Elementary,No,No,No,Yes,Fresno Unified,Fresno County,5149,5789,1,Elementary,11.06,16.13838,233,578,,False
060239514204,Crescent View South II,https://www.schooldigger.com/go/CA/schools/0239514204/school.aspx,4348 W. Shaw Ave.,Fresno,93706,K,12,Other,Yes,No,No,(n/a),Crescent View South II District,Fresno County,,,,,,,,959,,False
060141510785,Easton Community Day,https://www.schooldigger.com/go/CA/schools/0141510785/school.aspx,5865 S. Clara Ave.,Fresno,93706,9,12,High,No,No,No,Yes,Washington Unified,Fresno County,,,,,,,,7,,False
060141507896,Easton Continuation High,https://www.schooldigger.com/go/CA/schools/0141507896/school.aspx,5865 S. Clara Ave.,Fresno,93706,9,12,High,No,No,No,Yes,Washington Unified,Fresno County,,,,,,,,12,,False
061455008844,Edison Computech,https://www.schooldigger.com/go/CA/schools/1455008844/school.aspx,555 E. Belgravia,Fresno,93706,7,8,Middle,No,Yes,No,Yes,Fresno Unified,Fresno County,64,2715,5,Middle,97.64,97.15617,-44,825,,False
061455001723,Edison High,https://www.schooldigger.com/go/CA/schools/1455001723/school.aspx,540 E. CA Ave.,Fresno,93706,9,12,High,No,Yes,No,Yes,Fresno Unified,Fresno County,616,2133,4,High,71.12,66.15638,-150,2565,,False
060158807958,Edison-Bethune Charter Academy,https://www.schooldigger.com/go/CA/schools/0158807958/school.aspx,1616 S. Fruit Ave.,Fresno,93706,K,6,Elementary,Yes,No,No,Yes,Edison-Bethune Charter Academy District,Fresno County,3472,5789,2,Elementary,40.02,35.88535,,529,,False
069999944496,Averroes High School,https://www.schooldigger.com/go/CA/schools/9999944496/school.aspx,43174 Osgood Rd,Fremont,94539,9,12,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
061440009139,Fred E. Weibel Elementary,https://www.schooldigger.com/go/CA/schools/1440009139/school.aspx,45135 S. Grimmer Blvd.,Fremont,94539,K,6,Elementary,No,No,No,No,Fremont Unified,Alameda County,115,5789,5,Elementary,98.01,97.44986,27,742,,False
061440001673,James Leitch Elementary,https://www.schooldigger.com/go/CA/schools/1440001673/school.aspx,47100 Fernald St.,Fremont,94539,K,3,Elementary,No,No,No,No,Fremont Unified,Alameda County,,,,,,,,791,,False
061440001664,John Gomes Elementary,https://www.schooldigger.com/go/CA/schools/1440001664/school.aspx,555 Lemos Ln.,Fremont,94539,K,6,Elementary,No,No,No,No,Fremont Unified,Alameda County,24,5789,5,Elementary,99.59,98.69579,14,724,,False
061440001661,Joshua Chadbourne Elementary,https://www.schooldigger.com/go/CA/schools/1440001661/school.aspx,801 Plymouth Ave.,Fremont,94539,K,6,Elementary,No,No,No,No,Fremont Unified,Alameda County,60,5789,5,Elementary,98.96,98.13096,-1,692,,False
069999906095,Kimber Hills Academy,https://www.schooldigger.com/go/CA/schools/9999906095/school.aspx,39700 Mission Blvd,Fremont,94539,PK,8,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
061440001677,Mission San Jose Elementary,https://www.schooldigger.com/go/CA/schools/1440001677/school.aspx,43545 Bryant St.,Fremont,94539,K,6,Elementary,No,No,No,No,Fremont Unified,Alameda County,8,5789,5,Elementary,99.86,99.06059,-1,519,,False
061440001678,Mission San Jose High,https://www.schooldigger.com/go/CA/schools/1440001678/school.aspx,41717 Palm Ave.,Fremont,94539,9,12,High,No,Yes,No,No,Fremont Unified,Alameda County,19,2133,5,High,99.11,99.00329,-10,2048,,False
061440001679,Mission Valley Elementary,https://www.schooldigger.com/go/CA/schools/1440001679/school.aspx,41700 Denise St.,Fremont,94539,K,6,Elementary,No,No,No,No,Fremont Unified,Alameda County,61,5789,5,Elementary,98.95,98.0998,18,620,,False
069999948532,Mission Valley Montessori Children's Learning Center,https://www.schooldigger.com/go/CA/schools/9999948532/school.aspx,39600 Mission Blvd,Fremont,94539,PK,K,Private,(n/a),(n/a),(n/a),(n/a),,Alameda County,,,,,,,,,,True
063432005408,Alcott Elementary,https://www.schooldigger.com/go/CA/schools/3432005408/school.aspx,4680 Hidalgo Ave.,San Diego,92117,K,5,Elementary,No,No,No,Yes,San Diego Unified,San Diego County,775,5789,4,Elementary,86.61,87.44232,1182,205,,False
069999944498,Banyan Tree Foundations Academy,https://www.schooldigger.com/go/CA/schools/9999944498/school.aspx,3450 Clairemont Dr,San Diego,92117,2,12,Private,(n/a),(n/a),(n/a),(n/a),,San Diego County,,,,,,,,,,True
063432005428,Cadman Elementary,https://www.schooldigger.com/go/CA/schools/3432005428/school.aspx,4370 Kamloop Ave.,San Diego,92117,K,5,Elementary,No,No,No,Yes,San Diego Unified,San Diego County,1301,5789,4,Elementary,77.53,76.89576,417,193,,False
063432005434,Clairemont High,https://www.schooldigger.com/go/CA/schools/3432005434/school.aspx,4150 Ute Dr.,San Diego,92117,9,12,High,No,No,No,Yes,San Diego Unified,San Diego County,1082,2133,2,High,49.27,45.8884,-430,883,,False
063432010635,Creative Performing and Media Arts,https://www.schooldigger.com/go/CA/schools/3432010635/school.aspx,5050 Conrad Ave.,San Diego,92117,6,8,Middle,No,Yes,No,Yes,San Diego Unified,San Diego County,1353,2715,3,Middle,50.17,43.01174,144,884,,False
063432005458,Field Elementary,https://www.schooldigger.com/go/CA/schools/3432005458/school.aspx,4375 Bannock Ave.,San Diego,92117,K,6,Elementary,No,No,No,Yes,San Diego Unified,San Diego County,2752,5789,3,Elementary,52.46,47.15669,429,310,,False
063432005476,Hawthorne Elementary,https://www.schooldigger.com/go/CA/schools/3432005476/school.aspx,4750 Lehrer Dr.,San Diego,92117,K,6,Elementary,No,No,No,Yes,San Diego Unified,San Diego County,972,5789,4,Elementary,83.21,83.86281,1093,248,,False
063432012352,Innovation Middle,https://www.schooldigger.com/go/CA/schools/3432012352/school.aspx,5095 Arvinels Ave.,San Diego,92117,6,8,Middle,No,No,No,Yes,San Diego Unified,San Diego County,1688,2715,2,Middle,37.83,32.77843,-381,476,,False
063432005487,John Muir Language Academy,https://www.schooldigger.com/go/CA/schools/3432005487/school.aspx,4431 Mt. Herbert Ave.,San Diego,92117,K,12,Other,No,Yes,No,Yes,San Diego Unified,San Diego County,,,,,,,,201,,False
