zipcode,county_name,city,population,population_rank,city_name,aland,median_household_income,average_household_income,per_capita_income,percent_of_households_with_incomes_200000_or_more,householder_under_25_years,householder_25_to_44_years,householder_45_to_64_years,householder_65_years_and_over,hhi_total,hhi_lt_25k,hhi_25k_to_49k,hhi_50k_to_749k,hhi_75k_to_999k,hhi_100k_to_1490k,hhi_150k_to_1999k,hhi_200k_or_more,race_and_ethnicity_total,population_density_sq_mi,median_age,educational_attainment_bachelors,educational_attainment_graduate,family_poverty_pct,unemployment_pct,housing_units,median_value_of_owner_occupied_units
90026,Los Angeles,Los Angeles,3966936,1,Los Angeles,10940041,65269,91250,36374,0.085,51379,74513,63609,39299,26045,5379,5003,4229,3390,3967,1873,2204,68906,16310.0,34.7,0.286,0.118,0.1609,0.06396,27689,838400
95242,San Joaquin,Lodi,65846,134,Lodi; Terminous,248733167,73083,102762,40010,0.08,39183,75625,91848,49295,10021,1315,1809,2056,1379,1688,971,803,26409,275.0,41.9,0.1539,0.09705,0.035,0.042,10470,380200
95304,San Joaquin,Tracy,90675,88,Lathrop; Mountain House; Tracy,413068401,98088,134812,36676,0.1539,101369,101161,120521,40179,3756,549,536,427,444,714,506,580,14282,89.5,37.2,0.1371,0.043,0.061,0.06396,4158,578100
95313,Stanislaus,Modesto,212616,19,Crows Landing; Modesto,133385237,52105,72582,25475,0.058,49631,65804,52969,41607,446,73,134,65,70,64,14,26,1305,25.3,36.1,0.12396,0.006,0.058,0.05103,462,430800
95330,San Joaquin,Manteca,79129,110,Lathrop; Manteca,55728425,85092,96114,25256,0.043,55396,87045,95634,46602,5642,632,754,1087,939,1226,761,243,22760,1058.0,32.1,0.143,0.043,0.091,0.067,5978,359300
95336,San Joaquin,Manteca,79129,110,Manteca; Stockton,99172472,64164,81347,27237,0.047,62632,64543,78783,47321,15477,2375,3503,2915,2013,2667,1281,723,47855,1250.0,37.5,0.10205,0.039,0.099,0.09204,16194,360800
95336,San Joaquin,Stockton,309228,13,Manteca; Stockton,99172472,64164,81347,27237,0.047,62632,64543,78783,47321,15477,2375,3503,2915,2013,2667,1281,723,47855,1250.0,37.5,0.10205,0.039,0.099,0.09204,16194,360800
95337,San Joaquin,Manteca,79129,110,Manteca,117669006,83933,98932,31346,0.086,52500,94199,88936,49922,12048,1660,1633,2070,1905,2481,1262,1037,39177,862.5,35.0,0.131,0.06396,0.072,0.069,12603,418100
95340,Merced,Merced,82662,102,Bear Creek; Merced; Tuttle; University of California-Merced,102899941,55470,81933,28890,0.084,30150,48411,62837,65198,11801,2811,2633,1853,1300,1426,789,989,35827,902.0,32.6,0.1321,0.114,0.165,0.1589,12654,272800
95341,Merced,Merced,82662,102,McSwain; Merced; Tuttle,387402710,40802,63709,17303,0.04,15243,36708,54076,37963,8492,2435,2498,1356,923,850,93,337,33090,221.2,27.8,0.063,0.017,0.3079,0.11896,8952,199700
95348,Merced,Merced,82662,102,Franklin; Merced,123034488,48505,62446,20370,0.024,22696,58636,49688,41852,10517,2913,2501,2020,1153,1282,393,255,34002,716.0,28.4,0.105,0.07104,0.1741,0.11896,11144,243200
95350,Stanislaus,Modesto,212616,19,Modesto,23058867,53604,70539,26834,0.03099,38438,60482,62669,42843,19832,4201,5138,3595,2578,2737,965,618,54210,6090.0,36.6,0.122,0.052,0.116,0.08203,20726,265000
95351,Stanislaus,Modesto,212616,19,Airport; Bystrom; Ceres; Modesto; Rouse; West Modesto,23008787,41309,53103,15474,0.01599,31064,40229,49322,34214,13385,3814,3940,2632,1315,1172,303,209,48542,5464.0,29.4,0.06,0.015,0.223,0.141,14124,196300
95354,Stanislaus,Modesto,212616,19,Airport; Modesto,18897797,50226,65429,24216,0.02199,29375,53578,59502,37933,8890,2238,2193,1554,1122,1244,340,199,24923,3416.0,34.1,0.117,0.038,0.144,0.11896,9461,256000
95355,Stanislaus,Modesto,212616,19,Modesto,24550547,66719,86686,32083,0.061,41395,80820,78408,49336,21394,3091,4658,3962,2661,4016,1707,1299,59621,6290.0,39.3,0.151,0.07697,0.08,0.07697,22086,315700
95356,Stanislaus,Modesto,212616,19,Del Rio; Modesto; Salida,58854174,70699,98106,35250,0.08704,44583,73252,86843,53350,11477,1561,2359,2169,1462,2092,841,993,32622,1436.0,37.9,0.167,0.09705,0.068,0.058,11861,341100
95357,Stanislaus,Modesto,212616,19,Empire; Modesto; Riverbank,103185511,73304,90220,28623,0.069,49631,78226,81334,57847,3643,433,786,612,620,757,183,252,11765,295.2,37.2,0.122,0.047,0.089,0.061,3816,301400
95358,Stanislaus,Modesto,212616,19,Bret Harte; Ceres; Cowan; Modesto; Parklawn; Riverdale Park; Salida; West Modesto,308249081,60987,77444,21993,0.04898,64920,52540,72417,55396,8781,1538,2023,2014,1184,1140,448,434,32524,273.2,30.5,0.08795,0.029,0.147,0.12,9109,257600
95366,San Joaquin,Manteca,79129,110,Manteca; Ripon,89082586,84898,105524,37045,0.1,51058,99539,105145,51991,6135,720,945,1053,968,1063,771,615,17909,520.5,39.8,0.157,0.076,0.08295,0.05,6470,457400
95368,Stanislaus,Modesto,212616,19,Modesto; Salida,8572334,82928,89665,26602,0.029,97642,76510,99894,46404,3987,437,729,683,622,1108,293,115,14041,4244.0,29.6,0.11896,0.02802,0.039,0.072,4042,302100
95376,San Joaquin,Tracy,90675,88,Tracy,19764690,82390,97309,29417,0.084,41979,85979,99240,56408,16220,1614,2744,2842,2857,3249,1549,1365,55655,7292.0,33.2,0.131,0.04102,0.076,0.054,16877,397200
95377,Alameda; San Joaquin,Tracy,90675,88,Tracy,279819640,111076,122372,34916,0.134,71674,106505,116961,71980,8851,557,777,957,1661,2446,1270,1183,32091,297.0,35.7,0.216,0.078,0.038,0.05103,9000,491600
95380,Merced; Stanislaus,Turlock,72904,121,Delhi; Turlock,194421153,46580,64737,22623,0.02802,41522,50000,53501,34140,14470,3857,3786,2543,1534,1783,561,406,42866,571.0,32.0,0.10297,0.04398,0.1641,0.09,15154,274500
95401,Sonoma,Santa Rosa,179701,25,Santa Rosa,53419794,75290,100021,36399,0.081,45536,83221,80648,59677,13635,1702,2357,2708,2231,2316,1219,1102,38839,1883.0,37.4,0.163,0.105,0.081,0.05,14447,470700
95403,Sonoma,Santa Rosa,179701,25,Fulton; Larkfield-Wikiup; Santa Rosa; Windsor,57047830,75954,95621,35555,0.07,83424,77000,94698,61133,16103,2231,2797,2904,2233,3133,1675,1130,45096,2047.0,37.4,0.17,0.08795,0.059,0.04,17064,524500
95404,Sonoma,Santa Rosa,179701,25,Larkfield-Wikiup; Santa Rosa,207150378,81427,110375,45540,0.115,18293,82582,96023,60585,16340,2156,2901,2613,2084,2907,1803,1876,40497,506.2,41.6,0.272,0.156,0.075,0.04898,17558,677800
95405,Sonoma,Santa Rosa,179701,25,Santa Rosa,14183939,89876,109470,44312,0.09296,68750,114349,94779,65563,8174,842,1081,1270,1501,1644,1079,757,21082,3850.0,45.9,0.262,0.2,0.042,0.043,8850,613400
95407,Sonoma,Santa Rosa,179701,25,Rohnert Park; Santa Rosa,58755875,63981,77384,24719,0.026,21632,66922,70172,43620,12785,1946,2786,2586,2184,1996,950,337,42026,1852.0,33.4,0.099,0.038,0.095,0.054,13141,424000
95409,Sonoma,Santa Rosa,179701,25,Santa Rosa,99401136,75571,108256,49670,0.1371,52708,90833,114375,62386,12310,1621,2187,2310,1252,2306,949,1685,27186,708.5,53.3,0.2559,0.197,0.024,0.04602,13283,632300
95472,Sonoma,Santa Rosa,179701,25,Graton; Occidental; Santa Rosa; Sebastopol,179074640,92674,117328,48940,0.143,48390,86949,111132,77772,12493,1494,2106,1519,1631,2533,1425,1785,30736,444.5,51.5,0.276,0.192,0.03099,0.05,13560,804400
95757,Sacramento,Elk Grove,170825,30,Elk Grove; Franklin,156581954,105390,123106,36134,0.14,63750,117035,113517,72560,14382,1268,1458,1970,2019,3429,2229,2009,50727,839.0,36.1,0.286,0.131,0.055,0.038,14684,456700
95608,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,56974,81429,60609,25440,4727,5031,4674,3061,3678,1967,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
95608,Sacramento,Carmichael,64454,142,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,56974,81429,60609,25440,4727,5031,4674,3061,3678,1967,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
95608,Sacramento,Rancho Cordova,73147,120,Arden-Arcade; Carmichael; Rancho Cordova,33697966,64059,94146,39428,0.09,46635,56974,81429,60609,25440,4727,5031,4674,3061,3678,1967,2302,62539,4810.0,41.7,0.2059,0.141,0.106,0.065,26915,397400
95610,Sacramento,Citrus Heights,87373,94,Citrus Heights; Orangevale,20274576,61461,77567,30925,0.037,38125,62017,75269,53346,17927,2919,4094,3655,2542,2940,1109,668,46305,5916.0,36.5,0.1589,0.055,0.08295,0.06198,18589,331400
95616,Yolo,Davis,68543,127,Davis; University of California-Davis,71375438,55510,92279,31751,0.12396,17796,62306,138125,96193,17302,5092,2783,2423,1243,2051,1572,2138,52212,1895.0,22.9,0.319,0.424,0.065,0.068,18246,672300
95618,Solano; Yolo,Davis,68543,127,Davis,90471925,93643,132665,47417,0.2191,19677,92020,140402,86949,9692,1627,1247,1203,1016,1682,794,2123,27519,788.0,31.7,0.305,0.4219,0.076,0.047,10233,665200
95621,Sacramento,Citrus Heights,87373,94,Antelope; Citrus Heights; Foothill Farms,17600476,63214,75299,30807,0.03099,39485,72174,75663,45867,16385,2545,3669,3616,2772,2606,667,510,41740,6144.0,39.7,0.1329,0.061,0.07,0.06198,16945,268000
95624,Sacramento,Elk Grove,170825,30,Elk Grove; Florin,113923478,93090,115141,36273,0.115,32389,96861,101564,69661,19948,2199,2785,2910,2827,4533,2403,2291,65948,1499.0,37.9,0.225,0.08704,0.06604,0.061,20621,399600
95628,Sacramento,Carmichael,64454,142,Carmichael; Fair Oaks; Orangevale,33244957,86181,115560,46675,0.1421,36555,78161,106515,73605,16090,1717,2412,2813,2451,2841,1578,2278,40855,3182.0,45.4,0.263,0.158,0.05,0.047,16934,437200
95630,Sacramento,Folsom,78159,113,Folsom,71696376,114405,132609,47874,0.1941,47163,134033,136291,59912,27836,2594,3099,3394,3059,5788,4506,5396,78159,2824.0,40.7,0.306,0.2059,0.039,0.03099,28775,524100
95650,Placer,Rocklin,64835,139,Granite Bay; Lincoln; Loomis; Penryn; Rocklin,63861153,102107,139076,51922,0.19,63000,118488,108622,84028,5390,449,710,898,520,1259,532,1022,14808,600.5,48.0,0.255,0.12396,0.039,0.03,5688,637700
95655,Sacramento,Rancho Cordova,73147,120,Mather; Rancho Cordova,24645147,86486,99934,34797,0.07697,43743,79679,97159,85577,1402,226,122,203,262,330,151,108,4156,436.8,36.4,0.2559,0.096,0.06198,0.086,1482,358800
95660,Sacramento,Sacramento,500930,6,Foothill Farms; McClellan Park; North Highlands; Sacramento,16140097,45845,60251,19023,0.01599,30977,44001,53965,38503,10593,2454,3392,1899,1242,1074,358,174,35461,5692.0,31.1,0.081,0.026,0.218,0.04602,10987,209500
95670,Sacramento,Rancho Cordova,73147,120,Gold River; Rancho Cordova,32700052,67015,86450,33419,0.065,41221,65660,78927,57981,20736,3426,4520,3653,2898,3490,1410,1339,55558,4400.0,36.7,0.217,0.096,0.10297,0.073,21653,320000
95673,Sacramento,Sacramento,500930,6,Elverta; Rio Linda; Sacramento,41915524,70876,78649,24480,0.03302,117708,64125,75712,57813,4958,795,892,1043,803,911,348,166,16636,1028.0,36.8,0.106,0.03,0.10706,0.05,5173,274400
95677,Placer,Rocklin,64835,139,Loomis; Rocklin; Roseville,22960454,87742,103678,39121,0.12103,42407,100784,98021,57500,9363,1385,1244,1236,1528,1994,845,1131,25477,2874.0,38.6,0.2642,0.138,0.05603,0.048,9834,426300
95677,Placer,Roseville,135637,43,Loomis; Rocklin; Roseville,22960454,87742,103678,39121,0.12103,42407,100784,98021,57500,9363,1385,1244,1236,1528,1994,845,1131,25477,2874.0,38.6,0.2642,0.138,0.05603,0.048,9834,426300
95678,Placer,Roseville,135637,43,Roseville,28068429,73253,91553,36405,0.078,56510,74984,93599,51508,16154,2193,2996,3099,2233,3006,1375,1252,42053,3880.0,37.0,0.251,0.10297,0.073,0.04602,17062,367000
95683,Sacramento,Rancho Cordova,73147,120,Rancho Cordova; Rancho Murieta,235131406,108338,127095,52346,0.14,43743,125521,163529,78138,2575,227,362,257,369,478,522,360,6326,69.7,50.1,0.296,0.193,0.042,0.035,2660,483600
95687,Solano,Fairfield,115282,54,Elmira; Fairfield; Vacaville,112694487,86056,103345,34285,0.09,56339,90077,105645,55207,22220,2585,3397,3548,3339,4982,2374,1995,69060,1587.0,37.8,0.143,0.072,0.04398,0.042,23314,408400
95687,Solano,Vacaville,98875,76,Elmira; Fairfield; Vacaville,112694487,86056,103345,34285,0.09,56339,90077,105645,55207,22220,2585,3397,3548,3339,4982,2374,1995,69060,1587.0,37.8,0.143,0.072,0.04398,0.042,23314,408400
95688,Solano,Vacaville,98875,76,Allendale; Hartley; Vacaville,210258243,94863,115223,41856,0.1329,52222,91718,108455,83583,13231,1219,2047,1929,1794,2712,1764,1766,37260,459.0,39.1,0.183,0.09796,0.061,0.053,13849,476600
95742,Sacramento,Folsom,78159,113,Folsom; Rancho Cordova,128872192,132636,135443,40741,0.1709,47163,136938,142922,74773,3645,234,147,399,415,917,911,622,12472,250.8,34.5,0.285,0.146,0.05,0.06396,3645,422600
95742,Sacramento,Rancho Cordova,73147,120,Folsom; Rancho Cordova,128872192,132636,135443,40741,0.1709,43743,136938,142922,74773,3645,234,147,399,415,917,911,622,12472,250.8,34.5,0.285,0.146,0.05,0.06396,3645,422600
95746,Placer,Roseville,135637,43,Granite Bay; Roseville,45688374,147201,203026,71467,0.3481,51277,172786,177561,82463,8378,616,847,891,528,1411,1166,2919,23934,1357.0,45.9,0.3179,0.251,0.027,0.04398,8580,765600
95747,Placer,Roseville,135637,43,Roseville,121049377,105431,124285,44114,0.1539,52059,129085,129057,56998,23180,2557,2754,2973,2520,5108,3695,3573,66931,1432.0,39.5,0.3171,0.134,0.06198,0.048,24093,467200
95758,Sacramento,Elk Grove,170825,30,Elk Grove; Sacramento,33338334,85221,99677,33626,0.07,39417,82369,98224,64386,21507,2439,2912,3892,3389,4784,2579,1512,65811,5110.0,37.4,0.245,0.12103,0.067,0.06604,22334,369200
95758,Sacramento,Sacramento,500930,6,Elk Grove; Sacramento,33338334,85221,99677,33626,0.07,39417,82369,98224,64386,21507,2439,2912,3892,3389,4784,2579,1512,65811,5110.0,37.4,0.245,0.12103,0.067,0.06604,22334,369200
95765,Placer,Rocklin,64835,139,Rocklin; Roseville,31917341,108188,127121,42759,0.158,40663,111563,130231,60830,12912,954,1558,1456,1893,3075,1932,2044,39214,3182.0,36.6,0.336,0.172,0.026,0.04,13227,512900
95765,Placer,Roseville,135637,43,Rocklin; Roseville,31917341,108188,127121,42759,0.158,40663,111563,130231,60830,12912,954,1558,1456,1893,3075,1932,2044,39214,3182.0,36.6,0.336,0.172,0.026,0.04,13227,512900
95811,Sacramento,Sacramento,500930,6,Sacramento,7363084,59254,85945,49281,0.094,25813,59617,66250,55625,3449,942,446,649,389,536,162,325,6294,2214.0,32.0,0.3608,0.178,0.265,0.052,3928,517000
95814,Sacramento,Sacramento,500930,6,Sacramento,3616890,33938,60959,36281,0.04,30781,58258,23682,15733,6709,2882,1186,763,622,655,333,268,11908,8530.0,34.0,0.2742,0.1271,0.234,0.068,7492,472700
95815,Sacramento,Sacramento,500930,6,Sacramento,20465878,34583,51153,19476,0.02301,38992,40859,40013,27319,9226,3454,2293,1520,1059,451,239,210,25673,3248.0,32.3,0.09,0.055,0.246,0.11896,10377,211300
95816,Sacramento,Sacramento,500930,6,Sacramento,5301360,72270,94952,56351,0.09,45764,76954,87708,44219,9961,1571,1722,1836,1403,1698,835,896,17199,8400.0,34.6,0.3792,0.259,0.04,0.042,10565,574700
95817,Sacramento,Sacramento,500930,6,Sacramento,5933960,50925,64130,29557,0.02802,14732,57520,63218,18768,6148,1947,1073,937,795,941,284,171,13758,6004.0,35.5,0.246,0.13,0.136,0.063,6575,330600
95818,Sacramento,Sacramento,500930,6,Sacramento,9901472,84908,112560,52663,0.152,30278,81157,118026,67583,9943,1607,1288,1488,1202,1865,985,1508,21625,5656.0,39.2,0.315,0.262,0.10205,0.06198,10673,569700
95819,Sacramento,Sacramento,500930,6,Sacramento,8855233,106514,130263,52699,0.1891,26000,124439,115781,74599,7901,755,978,852,1119,1694,1006,1497,19890,5816.0,36.4,0.376,0.269,0.036,0.042,8394,568800
95820,Sacramento,Sacramento,500930,6,Fruitridge Pocket; Sacramento,13453321,51068,63963,23927,0.02199,45392,60802,49743,40691,12964,3077,3267,2770,1829,1358,377,286,36437,7016.0,35.1,0.123,0.07,0.1489,0.099,13674,248200
95821,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; North Highlands; Sacramento,18522330,42456,66311,28633,0.038,32260,38394,54793,41630,15044,4309,4083,2070,1458,1745,810,569,35812,5010.0,37.4,0.1741,0.091,0.19,0.089,15926,328700
95821,Sacramento,Sacramento,500930,6,Arden-Arcade; North Highlands; Sacramento,18522330,42456,66311,28633,0.038,32260,38394,54793,41630,15044,4309,4083,2070,1458,1745,810,569,35812,5010.0,37.4,0.1741,0.091,0.19,0.089,15926,328700
95822,Sacramento,Sacramento,500930,6,Sacramento,21892190,57535,75396,28209,0.042,28511,64511,68389,42442,15979,3556,3281,3147,2012,2245,1068,670,44741,5292.0,38.1,0.158,0.086,0.118,0.08295,16975,307100
95823,Sacramento,Sacramento,500930,6,Florin; Parkway; Sacramento,30571507,47553,61970,19714,0.02301,30684,47043,53103,41507,23710,5818,6592,4716,2575,2870,587,552,79440,6732.0,31.4,0.104,0.03198,0.1859,0.1,25022,244100
95824,Sacramento,Sacramento,500930,6,Lemon Hill; Parkway; Sacramento,10518250,38985,50637,16228,0.015,17639,43062,39688,32500,9103,3028,2908,1520,888,495,126,138,30296,7460.0,32.7,0.06,0.015,0.251,0.096,9698,192500
95825,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Sacramento,12212460,40515,56125,25499,0.021,22238,41979,48879,36551,16404,5251,4465,2485,1430,1746,686,341,37473,7948.0,32.1,0.228,0.106,0.27,0.10706,17233,298100
95828,Sacramento,Sacramento,500930,6,Florin; Sacramento,31909704,53229,67403,21747,0.027,38992,56654,56082,47683,17852,4298,4108,3312,2511,2429,712,482,58717,4764.0,36.4,0.125,0.03099,0.173,0.111,18667,263500
95829,Sacramento,Sacramento,500930,6,Sacramento; Vineyard,53821813,93377,106429,32781,0.09,42333,103696,100984,64247,8443,835,1177,1291,1251,2199,930,760,28264,1360.0,35.5,0.2109,0.08295,0.059,0.047,8668,381500
95830,Sacramento,Elk Grove,170825,30,Elk Grove; Vineyard,33562382,101786,143932,54344,0.217,45185,98755,114583,42125,258,19,64,7,19,61,32,56,734,56.6,54.6,0.1759,0.1991,0.048,0.021,284,603300
95831,Sacramento,Sacramento,500930,6,Freeport; Sacramento,18199581,79368,102347,44916,0.101,29300,77270,98750,70699,18443,2319,3249,2932,2771,3255,2062,1855,43094,6132.0,43.8,0.2979,0.1759,0.048,0.04602,19303,417700
95832,Sacramento,Sacramento,500930,6,Freeport; Sacramento,21652499,47341,56910,16297,0.01,38992,46570,53029,33750,3147,772,876,680,413,285,88,33,12114,1449.0,29.7,0.08203,0.029,0.19,0.1271,3260,261400
95841,Sacramento,Sacramento,500930,6,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,52431,60278,36295,8191,2056,2014,1572,1086,1099,202,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
95864,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Sacramento,16397934,105849,153851,62527,0.225,33176,103450,128589,81538,9359,850,1221,1259,1083,1847,997,2102,23352,3688.0,46.4,0.304,0.249,0.04398,0.04398,9916,587000
95864,Sacramento,Sacramento,500930,6,Arden-Arcade; Sacramento,16397934,105849,153851,62527,0.225,33176,103450,128589,81538,9359,850,1221,1259,1083,1847,997,2102,23352,3688.0,46.4,0.304,0.249,0.04398,0.04398,9916,587000
95926,Butte,Chico,94529,81,Chico,19815709,49520,73632,28547,0.06,14095,56238,71887,53457,14942,4304,3211,2373,1621,1733,807,893,40000,5228.0,27.6,0.234,0.1489,0.1421,0.089,16834,332600
95838,Sacramento,Sacramento,500930,6,McClellan Park; Sacramento,23528636,48416,62299,19042,0.02199,35208,51486,51886,41971,11056,2466,3190,2205,1417,1242,290,246,39053,4300.0,31.0,0.095,0.021,0.193,0.069,12000,227800
95841,Sacramento,Arden-Arcade,102864,74,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,52431,60278,36295,8191,2056,2014,1572,1086,1099,202,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
95841,Sacramento,Carmichael,64454,142,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,52431,60278,36295,8191,2056,2014,1572,1086,1099,202,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
95841,Sacramento,Citrus Heights,87373,94,Arden-Arcade; Carmichael; Citrus Heights; Foothill Farms; North Highlands; Sacramento,10556569,50295,62571,25340,0.02,22052,52431,60278,36295,8191,2056,2014,1572,1086,1099,202,162,21229,5210.0,34.5,0.182,0.059,0.16,0.04102,8764,256700
90004,Los Angeles,Los Angeles,3966936,1,Los Angeles,7894528,49675,84325,32090,0.08203,31944,52273,52618,35679,22004,4831,6254,3822,2328,2185,780,1804,60541,19860.0,35.2,0.255,0.095,0.144,0.04602,25192,1063200
90005,Los Angeles,Los Angeles,3966936,1,Los Angeles,2807558,38491,54841,24267,0.036,27961,45858,44438,19636,16781,5328,5125,2949,1220,1130,431,598,39732,36640.0,35.6,0.229,0.084,0.215,0.05603,18291,777100
90006,Los Angeles,Los Angeles,3966936,1,Los Angeles,4972251,37072,50157,17791,0.013,40221,38628,40656,21366,19337,6129,6244,3367,1514,1340,484,259,59576,31040.0,34.1,0.151,0.039,0.2379,0.07,21124,608600
90007,Los Angeles,Los Angeles,3966936,1,Los Angeles,6389840,27406,52447,17808,0.018,10729,37859,36033,19784,11919,5485,2656,1637,1090,577,261,213,42433,17200.0,24.3,0.1759,0.09,0.232,0.12396,13038,622600
90033,Los Angeles,Los Angeles,3966936,1,Los Angeles,8462418,38266,50344,15210,0.01599,28158,40739,45015,23514,13303,4402,3695,2334,1363,1044,248,217,49155,15050.0,31.1,0.089,0.03,0.272,0.057,14133,434200
90034,Los Angeles,Los Angeles,3966936,1,Los Angeles,8059573,75714,98799,48244,0.091,47571,84678,69083,48750,25248,3574,4764,4121,4058,4340,2085,2306,53861,17310.0,34.0,0.343,0.232,0.059,0.04602,27848,983300
90035,Los Angeles,Los Angeles,3966936,1,Los Angeles,5304338,89337,136176,60302,0.1841,51659,103971,105625,44344,11816,1813,1538,1696,1510,1947,1137,2175,27272,13320.0,36.3,0.3682,0.265,0.045,0.037,13857,1094900
