zip_code,tag_percentage
95348,"{'Neighbors': 0.02, 'Friendly': 0.06, 'Family Friendly': 0.08, 'Quiet': 0.1, 'Peaceful': 0.08, 'Safe': 0.06, 'Clean': 0.08, 'Dog Friendly': 0.1, 'Freeway Access': 0.02, 'Kids': 0.02, 'Nice': 0.02, 'Walkability': 0.06, 'Welcoming': 0.04, 'Community': 0.04, 'Walking': 0.06, 'Beautiful': 0.02, 'Diversity': 0.02, 'Open': 0.02, 'Trees': 0.04, 'Convenient': 0.02, 'Gated': 0.02, 'Mature': 0.02}"
95350,"{'Convenient': 0.0281, 'Neighbors': 0.0765, 'Proximity': 0.0102, 'Walkability': 0.0383, 'Quiet': 0.0561, 'Peaceful': 0.0408, 'Friendly': 0.0714, 'Dog Friendly': 0.0893, 'Family Friendly': 0.074, 'Well Maintained': 0.0102, 'Clean': 0.0408, 'Community': 0.0357, 'Atmosphere': 0.0153, 'Freeway Access': 0.0102, 'Beautiful': 0.0204, 'Parks': 0.0383, 'Tennis': 0.0051, 'Walking': 0.0434, 'Birds': 0.0102, 'Food': 0.0179, 'Restaurants': 0.0255, 'Schools': 0.0128, 'Hiking': 0.0026, 'Nice': 0.0306, 'Mature': 0.0102, 'Charm': 0.0204, 'Trees': 0.0179, 'Sidewalks': 0.0077, 'Different': 0.0051, 'Kids': 0.023, 'Shopping': 0.0153, 'Location': 0.0128, 'Running': 0.0026, 'Pleasant': 0.0204, 'Safe': 0.0204, 'Events': 0.0026, 'Gated': 0.0026, 'Beach': 0.0026, 'Stores': 0.0051, 'Trails': 0.0051, 'Privacy': 0.0026, 'Landscaping': 0.0026, 'Historic': 0.0026, 'Transportation': 0.0026, 'Open': 0.0026, 'Welcoming': 0.0051, 'Gardens': 0.0026, 'Quaint': 0.0026}"
95351,"{'Peaceful': 0.0382, 'Dog Friendly': 0.0828, 'Privacy': 0.0127, 'Proximity': 0.0127, 'Quiet': 0.0382, 'Birds': 0.0382, 'Clean': 0.0382, 'Freeway Access': 0.0701, 'Gardens': 0.0127, 'Green': 0.0064, 'Friendly': 0.051, 'Family Friendly': 0.0701, 'Neighbors': 0.0573, 'Nice': 0.0191, 'Parks': 0.0191, 'Walking': 0.0318, 'Walkability': 0.0191, 'Well Maintained': 0.0064, 'Schools': 0.0127, 'Convenient': 0.0191, 'Diversity': 0.0382, 'Houses': 0.0127, 'Shopping': 0.0127, 'Atmosphere': 0.0255, 'Community': 0.0255, 'Food': 0.0255, 'Hiking': 0.0064, 'Small': 0.0064, 'Trees': 0.0127, 'Kids': 0.0191, 'Yards': 0.0064, 'Restaurants': 0.0064, 'Sidewalks': 0.0127, 'Beautiful': 0.0191, 'Pleasant': 0.0127, 'Different': 0.0064, 'Rural': 0.0064, 'Secluded': 0.0064, 'Nature': 0.0064, 'Open': 0.0127, 'Scenery': 0.0064, 'Wildlife': 0.0064, 'Charm': 0.0127, 'Welcoming': 0.0064, 'Safe': 0.0064, 'Beach': 0.0064, 'Creek': 0.0064, 'Gated': 0.0064, 'Urban': 0.0064}"
95354,"{'Community': 0.0489, 'Family Friendly': 0.0707, 'Neighbors': 0.0543, 'Quiet': 0.0707, 'Walkability': 0.0489, 'Beautiful': 0.0435, 'Different': 0.0163, 'Diversity': 0.0109, 'Dog Friendly': 0.0815, 'Nature': 0.0054, 'Friendly': 0.0543, 'Walking': 0.0435, 'Food': 0.0163, 'Privacy': 0.0109, 'Trails': 0.0054, 'Kids': 0.0109, 'Convenient': 0.0272, 'Nice': 0.0217, 'Shopping': 0.0054, 'Stores': 0.0054, 'Atmosphere': 0.0326, 'Birds': 0.0163, 'Downtown': 0.0163, 'Freeway Access': 0.0054, 'Restaurants': 0.0054, 'Parks': 0.0272, 'Events': 0.0054, 'Clean': 0.0326, 'Peaceful': 0.0489, 'Schools': 0.0054, 'Proximity': 0.0109, 'Safe': 0.0217, 'Trees': 0.0272, 'Creek': 0.0109, 'Well Maintained': 0.0163, 'Beach': 0.0054, 'Charm': 0.0109, 'Houses': 0.0054, 'Welcoming': 0.0109, 'Mature': 0.0054, 'Quaint': 0.0054, 'Eclectic': 0.0054, 'Landscaping': 0.0054, 'Pleasant': 0.0109}"
95355,"{'Neighbors': 0.0781, 'Clean': 0.0706, 'Welcoming': 0.0186, 'Parks': 0.039, 'Quiet': 0.0762, 'Safe': 0.039, 'Walkability': 0.0483, 'Walking': 0.0353, 'Dog Friendly': 0.0651, 'Friendly': 0.0743, 'Family Friendly': 0.0836, 'Well Maintained': 0.0316, 'Convenient': 0.013, 'Nice': 0.0279, 'Peaceful': 0.0706, 'Creek': 0.0037, 'Trees': 0.013, 'Pleasant': 0.0167, 'Atmosphere': 0.0149, 'Community': 0.0223, 'Architecture': 0.0056, 'Beautiful': 0.013, 'Houses': 0.0074, 'Kids': 0.013, 'Sidewalks': 0.0093, 'Food': 0.0093, 'Schools': 0.0204, 'Shopping': 0.0019, 'Stores': 0.0037, 'Small': 0.0037, 'Secluded': 0.0019, 'Yards': 0.0019, 'Mature': 0.0093, 'Location': 0.0056, 'Charm': 0.0056, 'Events': 0.0019, 'Proximity': 0.0037, 'Landscaping': 0.0037, 'Restaurants': 0.0037, 'Scenery': 0.0019, 'Security': 0.0019, 'Diversity': 0.0093, 'Privacy': 0.0037, 'Birds': 0.0019, 'Eclectic': 0.0037, 'Trails': 0.0019, 'Gated': 0.0019, 'Transportation': 0.0019, 'Urban': 0.0019, 'Different': 0.0019, 'Freeway Access': 0.0019}"
95356,"{'Family Friendly': 0.0665, 'Quiet': 0.0537, 'Walkability': 0.0256, 'Dog Friendly': 0.046, 'Food': 0.0256, 'Peaceful': 0.0767, 'Restaurants': 0.0205, 'Friendly': 0.0665, 'Neighbors': 0.0588, 'Nice': 0.023, 'Walking': 0.0281, 'Clean': 0.0665, 'Community': 0.0205, 'Freeway Access': 0.0256, 'Welcoming': 0.0153, 'Beautiful': 0.0409, 'Well Maintained': 0.0358, 'Mature': 0.0102, 'Houses': 0.0077, 'Landscaping': 0.0051, 'Convenient': 0.0409, 'Kids': 0.0051, 'Pleasant': 0.0179, 'Shopping': 0.0281, 'Parks': 0.0256, 'Safe': 0.023, 'Schools': 0.0102, 'Location': 0.0179, 'Stores': 0.0077, 'Trees': 0.0077, 'Atmosphere': 0.0205, 'Architecture': 0.0077, 'Diversity': 0.0077, 'Small': 0.0051, 'Sidewalks': 0.0051, 'Charm': 0.0102, 'Privacy': 0.0051, 'Running': 0.0026, 'Proximity': 0.0026, 'Open': 0.0026, 'Birds': 0.0077, 'Creek': 0.0026, 'Lake': 0.0026, 'Of Course Im Joking!!': 0.0026, 'Starbucks': 0.0026, 'Quaint': 0.0026, 'Events': 0.0026, 'Downtown': 0.0026, 'Nature': 0.0026}"
95357,"{'Well Maintained': 0.0256, 'Clean': 0.0769, 'Peaceful': 0.0598, 'Quiet': 0.0684, 'Secluded': 0.0085, 'Friendly': 0.0855, 'Beautiful': 0.0427, 'Safe': 0.0342, 'Welcoming': 0.0171, 'Convenient': 0.0171, 'Family Friendly': 0.0684, 'Walking': 0.0256, 'Dog Friendly': 0.0769, 'Neighbors': 0.0598, 'Parks': 0.0171, 'Kids': 0.0085, 'Nice': 0.0256, 'Charm': 0.0171, 'Diversity': 0.0256, 'Freeway Access': 0.0171, 'Houses': 0.0085, 'Community': 0.0256, 'Atmosphere': 0.0256, 'Security': 0.0085, 'Walkability': 0.0342, 'Pleasant': 0.0085, 'Gated': 0.0085, 'Architecture': 0.0171, 'Different': 0.0085, 'Historic': 0.0085, 'Food': 0.0171, 'Small': 0.0085, 'Location': 0.0171, 'Rural': 0.0085, 'Open': 0.0085, 'Privacy': 0.0085}"
95358,"{'Neighbors': 0.0577, 'Quiet': 0.0673, 'Dog Friendly': 0.0288, 'Family Friendly': 0.0577, 'Friendly': 0.0481, 'Walking': 0.0288, 'Clean': 0.0577, 'Freeway Access': 0.0481, 'Peaceful': 0.0769, 'Parks': 0.0385, 'Food': 0.0288, 'Open': 0.0192, 'Schools': 0.0096, 'Stores': 0.0096, 'Bay': 0.0096, 'Beach': 0.0096, 'Beautiful': 0.0288, 'Community': 0.0385, 'Different': 0.0192, 'Kids': 0.0096, 'Diversity': 0.0096, 'Pleasant': 0.0288, 'Well Maintained': 0.0385, 'Atmosphere': 0.0192, 'Nice': 0.0288, 'Mature': 0.0096, 'Abierto': 0.0096, 'Aislado': 0.0096, 'Bien establecido': 0.0096, 'Grande': 0.0096, 'Ideal para perros': 0.0096, 'Naturaleza': 0.0096, 'Vecinos': 0.0096, 'Birds': 0.0096, 'Downtown': 0.0096, 'Security': 0.0096, 'Sidewalks': 0.0096, 'Walkability': 0.0096, 'Welcoming': 0.0288, 'Rural': 0.0096, 'Trees': 0.0096, 'Safe': 0.0096}"
95366,"{'Clean': 0.08, 'Parks': 0.04, 'Family Friendly': 0.09, 'Neighbors': 0.06, 'Peaceful': 0.08, 'Safe': 0.09, 'Schools': 0.03, 'Trees': 0.02, 'Community': 0.06, 'Freeway Access': 0.02, 'Walking': 0.03, 'Beautiful': 0.03, 'Charm': 0.01, 'Food': 0.02, 'Quiet': 0.07, 'Well Maintained': 0.06, 'Dog Friendly': 0.01, 'Friendly': 0.06, 'Security': 0.01, 'Atmosphere': 0.01, 'Welcoming': 0.03, 'Walkability': 0.04, 'Downtown': 0.01, 'Restaurants': 0.01, 'Sidewalks': 0.01, 'Kids': 0.01, 'Nice': 0.01}"
95368,"{'Peaceful': 0.0818, 'Friendly': 0.0909, 'Family Friendly': 0.0909, 'Clean': 0.1, 'Neighbors': 0.0818, 'Quiet': 0.0727, 'Dog Friendly': 0.0909, 'Pleasant': 0.0455, 'Freeway Access': 0.0636, 'Community': 0.0273, 'Walking': 0.0273, 'Historic': 0.0091, 'Atmosphere': 0.0273, 'Parks': 0.0182, 'Privacy': 0.0091, 'Schools': 0.0091, 'Trees': 0.0091, 'Welcoming': 0.0182, 'Location': 0.0091, 'Nice': 0.0091, 'Kids': 0.0182, 'Small': 0.0091, 'Well Maintained': 0.0455, 'Safe': 0.0364}"
95376,"{'Friendly': 0.0846, 'Neighbors': 0.0654, 'Family Friendly': 0.0846, 'Peaceful': 0.0654, 'Clean': 0.0731, 'Walking': 0.0308, 'Walkability': 0.0385, 'Well Maintained': 0.0115, 'Convenient': 0.0192, 'Dog Friendly': 0.0769, 'Quiet': 0.0615, 'Welcoming': 0.0346, 'Beautiful': 0.0269, 'Houses': 0.0038, 'Large': 0.0038, 'Food': 0.0231, 'Freeway Access': 0.0308, 'Schools': 0.0038, 'Shopping': 0.0038, 'Diversity': 0.0154, 'Parks': 0.0385, 'Nice': 0.0154, 'Beach': 0.0038, 'Charm': 0.0154, 'Open': 0.0077, 'Restaurants': 0.0115, 'Community': 0.0346, 'Safe': 0.0308, 'Kids': 0.0077, 'Historic': 0.0038, 'Atmosphere': 0.0192, 'Sidewalks': 0.0038, 'Birds': 0.0038, 'Location': 0.0077, 'Nature': 0.0038, 'Rural': 0.0038, 'Small': 0.0038, 'Trees': 0.0038, 'Downtown': 0.0077, 'Events': 0.0038, 'Pleasant': 0.0077, 'Mature': 0.0038}"
95377,"{'Family Friendly': 0.1, 'Quiet': 0.0667, 'Peaceful': 0.075, 'Clean': 0.1, 'Safe': 0.0667, 'Parks': 0.0583, 'Neighbors': 0.0667, 'Beautiful': 0.025, 'Friendly': 0.075, 'Walking': 0.0583, 'Community': 0.0167, 'Dog Friendly': 0.0583, 'Kids': 0.025, 'Diversity': 0.0167, 'Freeway Access': 0.025, 'Proximity': 0.0083, 'Shopping': 0.0083, 'Beach': 0.0167, 'Birds': 0.0167, 'Nice': 0.0333, 'Schools': 0.0083, 'Bay': 0.0083, 'Charm': 0.0083, 'Downtown': 0.0083, 'Events': 0.0083, 'Walkability': 0.025, 'Pleasant': 0.0083, 'Welcoming': 0.0083}"
95380,"{'Green': 0.0041, 'Peaceful': 0.0488, 'Rural': 0.0081, 'Safe': 0.0244, 'Beautiful': 0.0325, 'Charm': 0.0285, 'Clean': 0.061, 'Friendly': 0.065, 'Large': 0.0041, 'Nature': 0.0081, 'Dog Friendly': 0.065, 'Quiet': 0.0488, 'Family Friendly': 0.0854, 'Restaurants': 0.0163, 'Walking': 0.0163, 'Neighbors': 0.0528, 'Welcoming': 0.0244, 'Well Maintained': 0.0203, 'Atmosphere': 0.0163, 'Community': 0.0366, 'Architecture': 0.0163, 'Different': 0.0041, 'Downtown': 0.0122, 'Privacy': 0.0203, 'Parks': 0.0122, 'Schools': 0.0122, 'Food': 0.0203, 'Freeway Access': 0.0285, 'Sidewalks': 0.0081, 'Landscaping': 0.0041, 'Nice': 0.0203, 'Proximity': 0.0041, 'Walkability': 0.0244, 'Eclectic': 0.0041, 'Kids': 0.0163, 'Security': 0.0041, 'Bay': 0.0041, 'Open': 0.0081, 'Mature': 0.0081, 'Gardens': 0.0041, 'Trees': 0.0041, 'Yards': 0.0081, 'Lake': 0.0081, 'Shopping': 0.0122, 'Stores': 0.0041, 'Transportation': 0.0041, 'Running': 0.0041, 'Birds': 0.0041, 'Convenient': 0.0122, 'Hiking': 0.0041, 'Diversity': 0.0041, 'Historic': 0.0041, 'Creek': 0.0041, 'Pleasant': 0.0122, 'Small': 0.0041, 'Events': 0.0041}"
95382,"{'Clean': 0.0958, 'Quiet': 0.0667, 'Safe': 0.0708, 'Family Friendly': 0.0958, 'Dog Friendly': 0.0708, 'Friendly': 0.0792, 'Neighbors': 0.0583, 'Well Maintained': 0.0458, 'Atmosphere': 0.0167, 'Beautiful': 0.0167, 'Freeway Access': 0.0125, 'Parks': 0.0208, 'Peaceful': 0.0667, 'Walking': 0.0208, 'Diversity': 0.0083, 'Sidewalks': 0.0083, 'Walkability': 0.05, 'Kids': 0.0125, 'Mature': 0.0042, 'Restaurants': 0.0125, 'Community': 0.0333, 'Convenient': 0.0208, 'Pleasant': 0.0208, 'Nice': 0.0208, 'Landscaping': 0.0042, 'Shopping': 0.0083, 'Welcoming': 0.0083, 'Food': 0.0125, 'Schools': 0.0125, 'Charm': 0.0042, 'Running': 0.0042, 'Beach': 0.0042, 'Eclectic': 0.0042, 'Events': 0.0042, 'Bay': 0.0042}"
95401,"{'Walkability': 0.0533, 'Peaceful': 0.0667, 'Quiet': 0.0533, 'Restaurants': 0.0133, 'Convenient': 0.0467, 'Beautiful': 0.0333, 'Dog Friendly': 0.06, 'Parks': 0.0267, 'Shopping': 0.0067, 'Proximity': 0.0133, 'Atmosphere': 0.02, 'Birds': 0.02, 'Creek': 0.0067, 'Green': 0.02, 'Houses': 0.0067, 'Large': 0.0067, 'Neighbors': 0.06, 'Clean': 0.0133, 'Location': 0.0067, 'Well Maintained': 0.0133, 'Friendly': 0.04, 'Gated': 0.0067, 'Nature': 0.0133, 'Nice': 0.02, 'Family Friendly': 0.0533, 'Hills': 0.0067, 'Kids': 0.0133, 'Walking': 0.0533, 'Safe': 0.0267, 'Diversity': 0.0267, 'Community': 0.0333, 'Food': 0.02, 'Freeway Access': 0.0333, 'Pleasant': 0.02, 'Trees': 0.0067, 'Open': 0.0133, 'Rural': 0.0133, 'Architecture': 0.0067, 'Historic': 0.0133, 'Scenery': 0.0067, 'Downtown': 0.0067, 'Charm': 0.0067, 'Welcoming': 0.0067, 'Stores': 0.0067}"
95403,"{'Family Friendly': 0.0625, 'Walking': 0.0688, 'Quiet': 0.0625, 'Trees': 0.0187, 'Dog Friendly': 0.075, 'Peaceful': 0.0875, 'Safe': 0.0625, 'Walkability': 0.0375, 'Beautiful': 0.0437, 'Friendly': 0.0813, 'Neighbors': 0.0688, 'Food': 0.025, 'Sidewalks': 0.0187, 'Clean': 0.025, 'Kids': 0.0063, 'Atmosphere': 0.0125, 'Convenient': 0.0187, 'Nice': 0.0187, 'Proximity': 0.0063, 'Creek': 0.0125, 'Location': 0.0187, 'Community': 0.025, 'Parks': 0.025, 'Different': 0.0063, 'Freeway Access': 0.0187, 'Architecture': 0.0063, 'Downtown': 0.0063, 'Open': 0.0125, 'Restaurants': 0.0187, 'Weather': 0.0063, 'Well Maintained': 0.0063, 'Nature': 0.0063, 'Welcoming': 0.0063, 'Hiking': 0.0063, 'Hills': 0.0063, 'Schools': 0.0063, 'Shopping': 0.0063}"
95404,"{'Beautiful': 0.0577, 'Peaceful': 0.0731, 'Quiet': 0.0423, 'Wildlife': 0.0077, 'Rural': 0.0077, 'Hills': 0.0192, 'Nature': 0.0269, 'Trees': 0.0154, 'Safe': 0.0385, 'Secluded': 0.0077, 'Walkability': 0.0615, 'Historic': 0.0154, 'Community': 0.0231, 'Downtown': 0.0154, 'Neighbors': 0.0615, 'Walking': 0.0462, 'Diversity': 0.0154, 'Gardens': 0.0038, 'Charm': 0.0231, 'Freeway Access': 0.0231, 'Atmosphere': 0.0231, 'Dog Friendly': 0.0654, 'Family Friendly': 0.05, 'Houses': 0.0038, 'Proximity': 0.0231, 'Well Maintained': 0.0192, 'Architecture': 0.0077, 'Convenient': 0.0308, 'Clean': 0.0346, 'Pleasant': 0.0077, 'Friendly': 0.05, 'Parks': 0.0154, 'Food': 0.0192, 'Privacy': 0.0154, 'Trails': 0.0038, 'View': 0.0038, 'Location': 0.0038, 'Restaurants': 0.0038, 'Stores': 0.0038, 'Sidewalks': 0.0038, 'Shopping': 0.0038, 'Small': 0.0038, 'Weather': 0.0038, 'Kids': 0.0038, 'Creek': 0.0038, 'Scenery': 0.0038, 'Woods': 0.0038}"
95405,"{'Walkability': 0.1, 'Beautiful': 0.04, 'Dog Friendly': 0.08, 'Family Friendly': 0.08, 'Peaceful': 0.08, 'Proximity': 0.04, 'Well Maintained': 0.04, 'Clean': 0.06, 'Friendly': 0.08, 'Quiet': 0.04, 'Convenient': 0.04, 'Restaurants': 0.06, 'Neighbors': 0.06, 'Walking': 0.04, 'Food': 0.02, 'Parks': 0.02, 'Safe': 0.04, 'Community': 0.02, 'Trees': 0.02, 'Atmosphere': 0.02, 'Location': 0.02}"
95407,"{'Friendly': 0.0846, 'Peaceful': 0.0769, 'Convenient': 0.0077, 'Freeway Access': 0.0231, 'Dog Friendly': 0.0846, 'Quiet': 0.0692, 'Walking': 0.0538, 'Community': 0.0077, 'Different': 0.0077, 'Family Friendly': 0.0692, 'Diversity': 0.0385, 'Clean': 0.0385, 'Walkability': 0.0462, 'Safe': 0.0615, 'Neighbors': 0.0385, 'Well Maintained': 0.0077, 'Gated': 0.0077, 'Beautiful': 0.0308, 'Charm': 0.0077, 'Food': 0.0231, 'Downtown': 0.0077, 'Sidewalks': 0.0077, 'Trees': 0.0231, 'Birds': 0.0077, 'Pleasant': 0.0077, 'Open': 0.0154, 'Rural': 0.0154, 'Eclectic': 0.0077, 'Location': 0.0077, 'Secluded': 0.0077, 'Atmosphere': 0.0077, 'Parks': 0.0385, 'Privacy': 0.0077, 'Yards': 0.0077, 'Events': 0.0077, 'Nice': 0.0077, 'Running': 0.0077, 'Nature': 0.0077, 'Wildlife': 0.0077, 'Houses': 0.0077}"
95409,"{'Nature': 0.0224, 'Peaceful': 0.0821, 'Neighbors': 0.0672, 'Privacy': 0.0075, 'Rural': 0.0075, 'Trees': 0.0522, 'Wildlife': 0.0149, 'Hiking': 0.0224, 'Quiet': 0.0896, 'Trails': 0.0075, 'Clean': 0.0299, 'Community': 0.0224, 'Dog Friendly': 0.0672, 'Family Friendly': 0.0597, 'Friendly': 0.0597, 'Safe': 0.0597, 'Walkability': 0.0448, 'Beautiful': 0.0672, 'Walking': 0.0448, 'Well Maintained': 0.0149, 'Weather': 0.0149, 'Hills': 0.0075, 'Creek': 0.0149, 'Parks': 0.0149, 'Kids': 0.0075, 'Atmosphere': 0.0373, 'Schools': 0.0075, 'Running': 0.0075, 'Security': 0.0075, 'Secluded': 0.0075, 'Bay': 0.0075, 'Beach': 0.0075, 'Downtown': 0.0075, 'Events': 0.0075}"
95472,"{'Peaceful': 0.0795, 'Beautiful': 0.0828, 'Friendly': 0.0695, 'Walking': 0.0364, 'Safe': 0.0563, 'Quiet': 0.0397, 'Rural': 0.0199, 'Community': 0.0331, 'Trees': 0.043, 'Dog Friendly': 0.0497, 'Food': 0.0166, 'Green': 0.0066, 'Restaurants': 0.0099, 'Walkability': 0.0497, 'Architecture': 0.0066, 'Nature': 0.0397, 'Large': 0.0066, 'Nice': 0.0033, 'Open': 0.0099, 'Parks': 0.0199, 'Pleasant': 0.0099, 'Neighbors': 0.0331, 'Atmosphere': 0.0364, 'Family Friendly': 0.0331, 'Golf': 0.0066, 'Trails': 0.0066, 'Welcoming': 0.0199, 'Clean': 0.0199, 'Location': 0.0099, 'Proximity': 0.0066, 'Weather': 0.0066, 'Gardens': 0.0099, 'Charm': 0.0166, 'Events': 0.0033, 'Hills': 0.0033, 'Convenient': 0.0132, 'Eclectic': 0.0033, 'Beach': 0.0066, 'Privacy': 0.0066, 'Hiking': 0.0132, 'Secluded': 0.0033, 'Quaint': 0.0033, 'View': 0.0066, 'Freeway Access': 0.0066, 'Downtown': 0.0066, 'Shopping': 0.0033, 'Sidewalks': 0.0033, 'Birds': 0.0099, 'Wildlife': 0.0066, 'Schools': 0.0033, 'Diversity': 0.0033}"
95608,"{'Peaceful': 0.0824, 'Trees': 0.0412, 'Friendly': 0.0742, 'Dog Friendly': 0.0687, 'Neighbors': 0.0797, 'Parks': 0.0357, 'Quiet': 0.0632, 'Walking': 0.0412, 'Wildlife': 0.0055, 'Clean': 0.0632, 'Walkability': 0.0385, 'Beautiful': 0.033, 'Family Friendly': 0.0604, 'Well Maintained': 0.0275, 'River': 0.0137, 'Safe': 0.0467, 'Atmosphere': 0.022, 'Community': 0.0247, 'Birds': 0.0027, 'Welcoming': 0.0137, 'Location': 0.0082, 'Pleasant': 0.0055, 'Nature': 0.0192, 'Architecture': 0.0055, 'Restaurants': 0.0137, 'Nice': 0.011, 'Mature': 0.011, 'Privacy': 0.0082, 'Events': 0.0055, 'Hills': 0.0027, 'Landscaping': 0.0027, 'Charm': 0.0082, 'Convenient': 0.0137, 'Creek': 0.0027, 'Hiking': 0.0027, 'Houses': 0.0055, 'Secluded': 0.0055, 'Shopping': 0.0082, 'Food': 0.0055, 'Diversity': 0.0082, 'Small': 0.0027, 'Gated': 0.0027, 'Kids': 0.0027}"
95610,"{'Peaceful': 0.08, 'Safe': 0.0533, 'Clean': 0.04, 'Friendly': 0.08, 'Well Maintained': 0.0267, 'Family Friendly': 0.0733, 'Walkability': 0.04, 'Walking': 0.06, 'Welcoming': 0.0133, 'Atmosphere': 0.0067, 'Dog Friendly': 0.08, 'Community': 0.0133, 'Neighbors': 0.06, 'Beautiful': 0.0133, 'Quiet': 0.0867, 'Restaurants': 0.0267, 'Shopping': 0.0267, 'Convenient': 0.0133, 'Parks': 0.04, 'Food': 0.0133, 'Events': 0.0067, 'Mature': 0.0067, 'Ocean': 0.0067, 'Privacy': 0.0133, 'Trees': 0.02, 'Freeway Access': 0.0133, 'Birds': 0.0067, 'Charm': 0.0133, 'Pleasant': 0.0067, 'Sidewalks': 0.0133, 'Small': 0.0067, 'Gated': 0.0067, 'Schools': 0.0133, 'Nice': 0.0067, 'Running': 0.0067, 'Beach': 0.0067}"
95616,"{'Walkability': 0.0765, 'Safe': 0.0765, 'Community': 0.0824, 'Peaceful': 0.0706, 'Family Friendly': 0.0706, 'Friendly': 0.0765, 'Parks': 0.0529, 'Walking': 0.0706, 'Dog Friendly': 0.0647, 'Quiet': 0.0412, 'Neighbors': 0.0412, 'Secluded': 0.0059, 'Charm': 0.0118, 'Gardens': 0.0118, 'Well Maintained': 0.0059, 'Convenient': 0.0294, 'Trees': 0.0235, 'Atmosphere': 0.0176, 'Restaurants': 0.0059, 'Surroundings': 0.0059, 'Welcoming': 0.0118, 'Beautiful': 0.0353, 'Clean': 0.0176, 'Diversity': 0.0059, 'Downtown': 0.0118, 'Food': 0.0235, 'Running': 0.0118, 'Kids': 0.0059, 'Pleasant': 0.0118, 'Nature': 0.0059, 'Location': 0.0059, 'Proximity': 0.0059, 'Freeway Access': 0.0059}"
95618,"{'Family Friendly': 0.0829, 'Walkability': 0.0691, 'Walking': 0.0415, 'Clean': 0.0507, 'Neighbors': 0.0599, 'Parks': 0.0599, 'Friendly': 0.0645, 'Well Maintained': 0.0138, 'Community': 0.0369, 'Convenient': 0.0092, 'Dog Friendly': 0.0507, 'Quiet': 0.0599, 'Nice': 0.0138, 'Peaceful': 0.0645, 'Beautiful': 0.0369, 'Kids': 0.0323, 'Welcoming': 0.0138, 'Architecture': 0.0092, 'Trees': 0.0276, 'Safe': 0.0691, 'Atmosphere': 0.0184, 'Privacy': 0.0046, 'Schools': 0.0092, 'Shopping': 0.0046, 'Small': 0.0046, 'Open': 0.0138, 'Pleasant': 0.0092, 'Freeway Access': 0.0046, 'Food': 0.0138, 'Restaurants': 0.0092, 'Sidewalks': 0.0046, 'Bay': 0.0046, 'Diversity': 0.0092, 'Charm': 0.0092, 'Landscaping': 0.0046, 'Location': 0.0046, 'Golf': 0.0046}"
95621,"{'Freeway Access': 0.0667, 'Friendly': 0.075, 'Quiet': 0.0667, 'Convenient': 0.025, 'Dog Friendly': 0.1, 'Walkability': 0.05, 'Clean': 0.0667, 'Community': 0.0333, 'Location': 0.0167, 'Open': 0.0083, 'Neighbors': 0.0833, 'Family Friendly': 0.0833, 'Peaceful': 0.05, 'Safe': 0.025, 'Shopping': 0.0083, 'Parks': 0.0417, 'Walking': 0.05, 'Trees': 0.05, 'Food': 0.0167, 'Restaurants': 0.0083, 'Beautiful': 0.0083, 'Nice': 0.0083, 'Sidewalks': 0.0083, 'Atmosphere': 0.0083, 'Well Maintained': 0.0083, 'Birds': 0.0083, 'Creek': 0.0167, 'Events': 0.0083}"
95624,"{'Clean': 0.0691, 'Parks': 0.0323, 'Food': 0.0138, 'Walking': 0.0461, 'Diversity': 0.0461, 'Dog Friendly': 0.0507, 'Friendly': 0.0922, 'Restaurants': 0.0092, 'Running': 0.0046, 'Schools': 0.0046, 'Family Friendly': 0.0829, 'Houses': 0.0138, 'Neighbors': 0.0691, 'Nice': 0.023, 'Pleasant': 0.0184, 'Welcoming': 0.023, 'Quiet': 0.0553, 'Peaceful': 0.0737, 'Community': 0.0369, 'Walkability': 0.0461, 'Well Maintained': 0.0369, 'Small': 0.0092, 'Safe': 0.0415, 'Beautiful': 0.023, 'Open': 0.0046, 'Atmosphere': 0.0092, 'Charm': 0.0138, 'Gated': 0.0046, 'Convenient': 0.0092, 'Freeway Access': 0.0092, 'Kids': 0.0046, 'Privacy': 0.0092, 'Different': 0.0046, 'Events': 0.0046, 'Mature': 0.0046}"
95628,"{'Trees': 0.0469, 'Nature': 0.0156, 'Quiet': 0.0656, 'River': 0.0156, 'Walking': 0.05, 'Peaceful': 0.0844, 'Beautiful': 0.0594, 'Dog Friendly': 0.0813, 'Trails': 0.0063, 'Wildlife': 0.0094, 'Events': 0.0031, 'Family Friendly': 0.0719, 'Freeway Access': 0.0094, 'Parks': 0.0375, 'Surroundings': 0.0063, 'Atmosphere': 0.0156, 'Charm': 0.0187, 'Community': 0.0219, 'Convenient': 0.0156, 'Friendly': 0.0656, 'Neighbors': 0.0531, 'Food': 0.0063, 'Safe': 0.0437, 'Location': 0.0156, 'Walkability': 0.0312, 'Landscaping': 0.0063, 'Security': 0.0031, 'Shopping': 0.0125, 'Welcoming': 0.0094, 'Clean': 0.0469, 'Nice': 0.0063, 'Well Maintained': 0.0156, 'Green': 0.0031, 'Pleasant': 0.0125, 'Proximity': 0.0031, 'Mature': 0.0094, 'Birds': 0.0031, 'Eclectic': 0.0031, 'Restaurants': 0.0094, 'Stores': 0.0031, 'Gated': 0.0031}"
